image_path,label,connector_name
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106112523_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106112523_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106112523_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106112523_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106112523_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106112523_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106112559_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106112559_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106112559_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106112559_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106112559_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106112559_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106112559_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106112559_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106112559_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106112633_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106112633_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106112633_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106112633_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106112633_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106112633_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106112633_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106112633_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106112633_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106112712_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106112712_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106112712_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106112712_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106112712_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106112712_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106112712_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106112712_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106112712_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106112748_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106112748_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106112748_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106112748_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106112748_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106112748_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106112748_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106112748_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106112748_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106112823_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106112823_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106112823_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106112823_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106112823_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106112823_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106112823_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106112823_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106112823_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106112900_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106112900_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106112900_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106112900_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106112900_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106112900_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106112900_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106112900_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106112900_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106112937_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106112937_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106112937_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106112937_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106112937_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106112937_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106112937_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106112937_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106112937_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106113014_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106113014_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106113014_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106113014_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106113014_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106113014_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106113014_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106113014_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106113014_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106113049_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106113049_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106113049_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106113049_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106113049_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106113049_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106113049_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106113049_TOP.png,OCCLUSION,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106113049_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106113126_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106113126_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106113126_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106113126_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106113126_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106113126_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106113126_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106113126_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106113126_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106113202_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106113202_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106113202_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106113202_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106113202_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106113202_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106113202_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106113202_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106113202_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106113240_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106113240_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106113240_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106113240_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106113240_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106113240_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106113240_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106113240_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106113240_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106113316_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106113316_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106113316_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106113316_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106113316_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106113316_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106113316_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106113316_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106113316_TOP.png,OCCLUSION,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106113351_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106113351_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106113351_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106113351_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106113351_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106113351_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106113351_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106113351_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106113351_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106113428_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106113428_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106113428_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106113428_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106113428_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106113428_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106113428_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106113428_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106113428_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106130408_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106130408_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106130408_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106130408_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106130408_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106130408_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106130408_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106130408_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106130408_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106130444_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106130444_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106130444_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106130444_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106130444_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106130444_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106130444_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106130444_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106130444_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106130521_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106130521_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106130521_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106130521_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106130521_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106130521_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106130521_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106130521_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106130521_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106130557_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106130557_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106130557_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106130557_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106130557_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106130557_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106130557_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106130557_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106130557_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106130633_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106130633_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106130633_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106130633_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106130633_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106130633_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106130633_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106130633_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106130633_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106130711_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106130711_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106130711_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106130711_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106130711_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106130711_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106130711_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106130711_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106130711_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106130747_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106130747_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106130747_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106130747_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106130747_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106130747_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106130747_TOP.png,OK,conn7
